gameId,week,team,opponent,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.ppa,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness
401114303,10,UTEP,North Texas,62,11,0.1319726387863331,8.182303604752653,0.3870967741935484,1.1145264388953504,1,0.06666666666666667,3.546666666666667,106,1.1666666666666667,35,2.2333333333333334,67,0.07065037324729587,0.4634146341463415,0.9857937841689643,0.25169706198159625,0.23809523809523808,1.6037105268556173,0.3713701575522624,11.141104726567871,0.5,1.0696514540064264,-0.0924625350567256,-2.958801121815219,0.28125,1.1893180803768906,72,14,0.3568825758977018,25.695545464634527,0.4583333333333333,1.5114021047250377,0.75,0.1935483870967742,2.8483870967741933,88,0.7741935483870968,24,0.5161290322580645,16,0.3215458329516788,0.46938775510204084,1.384267359534447,0.43216520217401155,0.43478260869565216,1.8038120186633961,-0.08952884769008233,-2.7753942783925525,0.41935483870967744,0.545155572468929,0.7111791258468908,28.44716503387563,0.475,2.250814331825196
401114304,11,Charlotte,UTEP,70,10,0.21915250466800434,15.340675326760305,0.42857142857142855,1.3873201615070385,1,0.21212121212121213,1.8212121212121213,60,0.7878787878787878,26,0.3333333333333333,11,0.07524466247718287,0.46808510638297873,1.063136524815786,0.5132250517535961,0.34782608695652173,2.278825162407983,-0.12187176975213034,-4.021768401820301,0.3333333333333333,0.9127008054606521,0.5478756745496286,19.175648609236998,0.4857142857142857,1.8466529921059045,56,9,0.18158336231237884,10.168668289493215,0.4107142857142857,1.331353924553076,0.5,0.2222222222222222,2.386111111111111,86,0.9166666666666666,33,1.5833333333333333,57,-0.009535357724176777,0.4,0.9098519530127009,0.6593801624037678,0.4375,2.294787002359648,-0.03216977896024803,-1.158112042568929,0.3611111111111111,1.0111122178755285,0.5663390166031073,11.326780332062144,0.5,1.747668143233888
401114304,11,UTEP,Charlotte,56,9,0.18158336231237884,10.168668289493215,0.4107142857142857,1.331353924553076,0.5,0.2222222222222222,2.386111111111111,86,0.9166666666666666,33,1.5833333333333333,57,-0.009535357724176777,0.4,0.9098519530127009,0.6593801624037678,0.4375,2.294787002359648,-0.03216977896024803,-1.158112042568929,0.3611111111111111,1.0111122178755285,0.5663390166031073,11.326780332062144,0.5,1.747668143233888,70,10,0.21915250466800434,15.340675326760305,0.42857142857142855,1.3873201615070385,1,0.21212121212121213,1.8212121212121213,60,0.7878787878787878,26,0.3333333333333333,11,0.07524466247718287,0.46808510638297873,1.063136524815786,0.5132250517535961,0.34782608695652173,2.278825162407983,-0.12187176975213034,-4.021768401820301,0.3333333333333333,0.9127008054606521,0.5478756745496286,19.175648609236998,0.4857142857142857,1.8466529921059045
401114305,11,Florida Atlantic,Florida International,85,12,0.2261002820184876,19.218523971571447,0.43529411764705883,1.288296955102504,0.6666666666666666,0.13953488372093023,3.458139534883721,149,1.5348837209302326,66,1.7674418604651163,76,0.2526792350238974,0.46551724137931033,1.2493476115037698,0.16900475334019993,0.37037037037037035,1.3934601828190865,0.30298467728877376,13.02834112341727,0.4418604651162791,1.3195674486796338,0.2048637809353745,7.989687456479605,0.38461538461538464,1.6263140281470028,64,11,-0.14800598339302487,-9.472382937153592,0.265625,1.4251684945075955,0.3333333333333333,0.25,0.6392857142857142,18,0.35714285714285715,10,2.5,70,-0.06741042450136499,0.32432432432432434,1.1903369007574156,-0.2584517492815958,0.18518518518518517,1.9887643195080278,-0.2518924323384389,-7.052988105476289,0.14285714285714285,1.973979763795074,-0.06720541199103618,-2.419394831677302,0.3611111111111111,1.256303488572987
401114305,11,Florida International,Florida Atlantic,64,11,-0.14800598339302487,-9.472382937153592,0.265625,1.4251684945075955,0.3333333333333333,0.25,0.6392857142857142,18,0.35714285714285715,10,2.5,70,-0.06741042450136499,0.32432432432432434,1.1903369007574156,-0.2584517492815958,0.18518518518518517,1.9887643195080278,-0.2518924323384389,-7.052988105476289,0.14285714285714285,1.973979763795074,-0.06720541199103618,-2.419394831677302,0.3611111111111111,1.256303488572987,85,12,0.2261002820184876,19.218523971571447,0.43529411764705883,1.288296955102504,0.6666666666666666,0.13953488372093023,3.458139534883721,149,1.5348837209302326,66,1.7674418604651163,76,0.2526792350238974,0.46551724137931033,1.2493476115037698,0.16900475334019993,0.37037037037037035,1.3934601828190865,0.30298467728877376,13.02834112341727,0.4418604651162791,1.3195674486796338,0.2048637809353745,7.989687456479605,0.38461538461538464,1.6263140281470028
401114306,11,Louisiana Tech,North Texas,89,13,0.2480271977132959,22.074420596483336,0.5056179775280899,1.164794397023383,1,0.1276595744680851,3.980851063829787,187,1.7446808510638299,82,1.2340425531914894,58,0.2986977833803405,0.5573770491803278,1.054402694852142,0.13763770751009158,0.39285714285714285,1.5060051128253995,0.3417677421793285,16.063083882428437,0.5957446808510638,0.8758231383346764,0.16789549948346263,6.883715478821968,0.3902439024390244,1.7978174223405226,55,12,-0.0564992108895601,-3.1074565989258054,0.43636363636363634,1.1029474152644143,0.5,0.2222222222222222,2.577777777777778,46,0.9444444444444444,17,0.8333333333333334,15,0.010607113470118834,0.5,1.1130343524119741,-0.2733042588208305,0.23076923076923078,1.0323388552314956,-0.06331818213843524,-1.1397272784918342,0.3888888888888889,0.6904978141224039,-0.0460620247471582,-1.6582328908976953,0.4444444444444444,1.371671856064087
401114306,11,North Texas,Louisiana Tech,55,12,-0.0564992108895601,-3.1074565989258054,0.43636363636363634,1.1029474152644143,0.5,0.2222222222222222,2.577777777777778,46,0.9444444444444444,17,0.8333333333333334,15,0.010607113470118834,0.5,1.1130343524119741,-0.2733042588208305,0.23076923076923078,1.0323388552314956,-0.06331818213843524,-1.1397272784918342,0.3888888888888889,0.6904978141224039,-0.0460620247471582,-1.6582328908976953,0.4444444444444444,1.371671856064087,89,13,0.2480271977132959,22.074420596483336,0.5056179775280899,1.164794397023383,1,0.1276595744680851,3.980851063829787,187,1.7446808510638299,82,1.2340425531914894,58,0.2986977833803405,0.5573770491803278,1.054402694852142,0.13763770751009158,0.39285714285714285,1.5060051128253995,0.3417677421793285,16.063083882428437,0.5957446808510638,0.8758231383346764,0.16789549948346263,6.883715478821968,0.3902439024390244,1.7978174223405226
401114307,11,Old Dominion,UT San Antonio,62,10,0.13521985605863882,8.383631075635606,0.43548387096774194,1.2515299463255516,0,0.3333333333333333,1.9407407407407407,52,0.7037037037037037,19,0.48148148148148145,13,0.05545743558378924,0.41025641025641024,1.1645524461623111,0.27046917773338375,0.4782608695652174,1.3780426738357194,-0.21754099261577112,-5.87360680062582,0.2962962962962963,0.5057235608588564,0.4332483599192102,13.863947517414726,0.5,1.8345143565670212,65,11,0.2399394359969004,15.596063339798526,0.4461538461538462,1.1705742217230688,0.8571428571428571,0.21052631578947367,2.7421052631578946,104,1.131578947368421,43,1.263157894736842,48,0.3189070283466408,0.5116279069767442,1.1759647108555913,0.08559368731331696,0.3181818181818182,1.1536326844494271,0.2123026493835212,8.067500676573806,0.42105263157894735,1.0894981401047001,0.32599886559285113,8.475970505414129,0.46153846153846156,1.4551741692069335
401114307,11,UT San Antonio,Old Dominion,65,11,0.2399394359969004,15.596063339798526,0.4461538461538462,1.1705742217230688,0.8571428571428571,0.21052631578947367,2.7421052631578946,104,1.131578947368421,43,1.263157894736842,48,0.3189070283466408,0.5116279069767442,1.1759647108555913,0.08559368731331696,0.3181818181818182,1.1536326844494271,0.2123026493835212,8.067500676573806,0.42105263157894735,1.0894981401047001,0.32599886559285113,8.475970505414129,0.46153846153846156,1.4551741692069335,62,10,0.13521985605863882,8.383631075635606,0.43548387096774194,1.2515299463255516,0,0.3333333333333333,1.9407407407407407,52,0.7037037037037037,19,0.48148148148148145,13,0.05545743558378924,0.41025641025641024,1.1645524461623111,0.27046917773338375,0.4782608695652174,1.3780426738357194,-0.21754099261577112,-5.87360680062582,0.2962962962962963,0.5057235608588564,0.4332483599192102,13.863947517414726,0.5,1.8345143565670212
401114308,11,Southern Mississippi,UAB,59,12,0.1739588363146057,10.263571342561738,0.4067796610169492,1.1771111140969621,1,0.22580645161290322,2.9064516129032256,90,1.129032258064516,35,2.870967741935484,89,-0.2014256519114255,0.36363636363636365,0.5696807569798309,0.65040837906303,0.46153846153846156,1.7845414712140932,0.22497997827191982,6.974379326429514,0.3225806451612903,1.6462111462731357,0.2524857230156126,6.059657352374702,0.4166666666666667,1.4559020611838214,58,13,-0.3542853269226483,-20.548548961513603,0.20689655172413793,1.3680178008867205,0,0.20689655172413793,2.410344827586207,70,0.5172413793103449,15,0.5862068965517241,17,-0.21554546182909948,0.2727272727272727,0.9563914670678489,-0.5374219488461327,0.12,2.6028968023433356,-0.16266116347058293,-4.717173740646905,0.20689655172413793,0.8850999198798783,-0.5459094903747137,-15.831375220866697,0.20689655172413793,1.8509356818935627
401114308,11,UAB,Southern Mississippi,58,13,-0.3542853269226483,-20.548548961513603,0.20689655172413793,1.3680178008867205,0,0.20689655172413793,2.410344827586207,70,0.5172413793103449,15,0.5862068965517241,17,-0.21554546182909948,0.2727272727272727,0.9563914670678489,-0.5374219488461327,0.12,2.6028968023433356,-0.16266116347058293,-4.717173740646905,0.20689655172413793,0.8850999198798783,-0.5459094903747137,-15.831375220866697,0.20689655172413793,1.8509356818935627,59,12,0.1739588363146057,10.263571342561738,0.4067796610169492,1.1771111140969621,1,0.22580645161290322,2.9064516129032256,90,1.129032258064516,35,2.870967741935484,89,-0.2014256519114255,0.36363636363636365,0.5696807569798309,0.65040837906303,0.46153846153846156,1.7845414712140932,0.22497997827191982,6.974379326429514,0.3225806451612903,1.6462111462731357,0.2524857230156126,6.059657352374702,0.4166666666666667,1.4559020611838214
401114309,12,Louisiana Tech,Marshall,70,12,-0.03951536803763435,-2.7660757626344044,0.34285714285714286,0.9348659071286328,0.75,0.2,2.756666666666667,83,0.9333333333333333,28,0.13333333333333333,4,0.002567106663434516,0.391304347826087,0.8996684011980505,-0.12017344454801633,0.25,1.0404584249203797,0.08853602471581862,2.6560807414745584,0.36666666666666664,0.8383870765229096,-0.14403276018638114,-5.617277647268865,0.3076923076923077,1.0849502321812734,72,12,0.20051537800792585,14.437107216570661,0.4305555555555556,1.3819083316184262,0.8333333333333334,0.13953488372093023,3.311627906976744,142,1,43,0.9069767441860465,39,0.19510841271163554,0.46153846153846156,1.1149934787378066,0.21457348777828072,0.35,2.2970449700662643,0.21059960760053714,9.055783126823098,0.46511627906976744,1.0741151449714337,0.1831500333553816,5.128200933950684,0.35714285714285715,2.1103732224945655
401114309,12,Marshall,Louisiana Tech,72,12,0.20051537800792585,14.437107216570661,0.4305555555555556,1.3819083316184262,0.8333333333333334,0.13953488372093023,3.311627906976744,142,1,43,0.9069767441860465,39,0.19510841271163554,0.46153846153846156,1.1149934787378066,0.21457348777828072,0.35,2.2970449700662643,0.21059960760053714,9.055783126823098,0.46511627906976744,1.0741151449714337,0.1831500333553816,5.128200933950684,0.35714285714285715,2.1103732224945655,70,12,-0.03951536803763435,-2.7660757626344044,0.34285714285714286,0.9348659071286328,0.75,0.2,2.756666666666667,83,0.9333333333333333,28,0.13333333333333333,4,0.002567106663434516,0.391304347826087,0.8996684011980505,-0.12017344454801633,0.25,1.0404584249203797,0.08853602471581862,2.6560807414745584,0.36666666666666664,0.8383870765229096,-0.14403276018638114,-5.617277647268865,0.3076923076923077,1.0849502321812734
401114310,12,Middle Tennessee,Rice,56,11,0.18611958038955562,10.422696501815114,0.375,1.4234208530688786,0.6666666666666666,0.25925925925925924,2.2037037037037037,60,0.37037037037037035,10,,,0.0728397074389155,0.32558139534883723,1.4252822499460656,0.5608145447647499,0.5384615384615384,1.4196980593145048,-0.15921973348228846,-4.2989328040217885,0.2222222222222222,0.8510518712755166,0.5076423898564449,14.721629305836903,0.5172413793103449,1.6523684457862233,62,12,0.14911195063223673,9.244940939198678,0.3870967741935484,1.3647076444973874,0.4,0.3333333333333333,1.9055555555555557,69,0.6666666666666666,24,1.3611111111111112,49,0.0455548185737261,0.4186046511627907,1.1873250885672995,0.3834780916067608,0.3157894736842105,1.8968553122876506,-0.12058165805225185,-4.340939689881067,0.3055555555555556,1.1232975549548785,0.5124558792124936,12.81139698031234,0.48,1.635185559555519
401114310,12,Rice,Middle Tennessee,62,12,0.14911195063223673,9.244940939198678,0.3870967741935484,1.3647076444973874,0.4,0.3333333333333333,1.9055555555555557,69,0.6666666666666666,24,1.3611111111111112,49,0.0455548185737261,0.4186046511627907,1.1873250885672995,0.3834780916067608,0.3157894736842105,1.8968553122876506,-0.12058165805225185,-4.340939689881067,0.3055555555555556,1.1232975549548785,0.5124558792124936,12.81139698031234,0.48,1.635185559555519,56,11,0.18611958038955562,10.422696501815114,0.375,1.4234208530688786,0.6666666666666666,0.25925925925925924,2.2037037037037037,60,0.37037037037037035,10,,,0.0728397074389155,0.32558139534883723,1.4252822499460656,0.5608145447647499,0.5384615384615384,1.4196980593145048,-0.15921973348228846,-4.2989328040217885,0.2222222222222222,0.8510518712755166,0.5076423898564449,14.721629305836903,0.5172413793103449,1.6523684457862233
401114311,12,Southern Mississippi,UT San Antonio,70,16,0.1544536809055385,10.811757663387695,0.34285714285714286,1.6168954243759301,0.6666666666666666,0.3611111111111111,1.863888888888889,67,0.8333333333333334,30,2.8333333333333335,102,0.21956709687679735,0.40476190476190477,1.5275426801386196,0.05678355694865024,0.25,1.8338949460951126,0.07557485986924124,2.720694955292685,0.2777777777777778,1.5165956868236503,0.26188323739262825,8.642146833956732,0.3939393939393939,1.860816726357503,72,14,0.10179409874622455,7.329175109728167,0.375,1.148467561919712,0.5,0.10714285714285714,3.282142857142857,92,1.25,35,0.6428571428571429,18,0.19654950104300156,0.4666666666666667,1.0347853791621333,-0.05613157174840381,0.2222222222222222,1.5463552015712365,0.0354272155132766,0.9919620343717447,0.39285714285714285,0.674782880870041,0.16364934226448025,7.036921717372651,0.3488372093023256,1.6190480749518665
401114311,12,UT San Antonio,Southern Mississippi,72,14,0.10179409874622455,7.329175109728167,0.375,1.148467561919712,0.5,0.10714285714285714,3.282142857142857,92,1.25,35,0.6428571428571429,18,0.19654950104300156,0.4666666666666667,1.0347853791621333,-0.05613157174840381,0.2222222222222222,1.5463552015712365,0.0354272155132766,0.9919620343717447,0.39285714285714285,0.674782880870041,0.16364934226448025,7.036921717372651,0.3488372093023256,1.6190480749518665,70,16,0.1544536809055385,10.811757663387695,0.34285714285714286,1.6168954243759301,0.6666666666666666,0.3611111111111111,1.863888888888889,67,0.8333333333333334,30,2.8333333333333335,102,0.21956709687679735,0.40476190476190477,1.5275426801386196,0.05678355694865024,0.25,1.8338949460951126,0.07557485986924124,2.720694955292685,0.2777777777777778,1.5165956868236503,0.26188323739262825,8.642146833956732,0.3939393939393939,1.860816726357503
401114312,12,UAB,UTEP,60,12,0.3302288512303576,19.813731073821458,0.45,1.3354689990652966,0.75,0.17391304347826086,3.4434782608695653,158,1.326086956521739,61,3.239130434782609,149,0.21913802498177334,0.4634146341463415,1.0561623874472963,0.5699511605036184,0.42105263157894735,1.9988222016580472,0.4377014162352238,20.134265146820294,0.45652173913043476,1.4423981207384011,0.09316657600054382,1.024832336005982,0.2727272727272727,2.3708896160871347,70,11,-0.013503924424497061,-0.9452747097147943,0.3142857142857143,1.5498578589237426,0.75,0.25925925925925924,2.4407407407407407,66,0.6666666666666666,18,1,27,-0.33638853318112893,0.3170731707317073,0.9490913508199755,0.44298810864522387,0.3103448275862069,2.4176317039625173,0.035190728753676515,0.9501496763492658,0.25925925925925924,1.3079196663165091,-0.06942945295710354,-2.9160370241983484,0.3333333333333333,1.7086301852837487
401114312,12,UTEP,UAB,70,11,-0.013503924424497061,-0.9452747097147943,0.3142857142857143,1.5498578589237426,0.75,0.25925925925925924,2.4407407407407407,66,0.6666666666666666,18,1,27,-0.33638853318112893,0.3170731707317073,0.9490913508199755,0.44298810864522387,0.3103448275862069,2.4176317039625173,0.035190728753676515,0.9501496763492658,0.25925925925925924,1.3079196663165091,-0.06942945295710354,-2.9160370241983484,0.3333333333333333,1.7086301852837487,60,12,0.3302288512303576,19.813731073821458,0.45,1.3354689990652966,0.75,0.17391304347826086,3.4434782608695653,158,1.326086956521739,61,3.239130434782609,149,0.21913802498177334,0.4634146341463415,1.0561623874472963,0.5699511605036184,0.42105263157894735,1.9988222016580472,0.4377014162352238,20.134265146820294,0.45652173913043476,1.4423981207384011,0.09316657600054382,1.024832336005982,0.2727272727272727,2.3708896160871347
