id,week,team,points,talent,outcome,spread,home,win,cover,totalYards,rushingYards,netPassingYards,yardsPerPass,yardsPerRushAttempt,firstDowns,turnovers,defensiveTDs,sacks,kickReturnYards,kickReturnTDs,points_MA,totalYards_MA,rushYards_MA,passYards_MA,firstDowns_MA,turnovers_MA,defensiveTDs_MA,sacks_MA,kickReturnYards_MA,kickReturnTDs_MA
401114340,4,New Mexico,55,401.9,-3,-4.0,1,1,0,598,243,355,12.7,4.8,27,1,2,4,36,0,26.5,424.0,178.5,245.5,21.0,2.0,0.0,4.0,54.5,0.0
401114346,14,Liberty,49,153.48,-21,-14.5,1,1,1,486,317,169,5.8,6.5,25,0,0,1,104,0,37.0,491.5,145.0,346.5,24.5,1.5,0.0,2.5,95.75,0.0
401114228,1,Washington State,58,556.27,-51,-33.0,1,1,1,618,111,507,10.3,5.6,28,0,0,3,0,0,,,,,,,,,,
401114344,9,Georgia Southern,41,411.8,-34,-13.5,1,1,1,406,403,3,0.8,7.2,17,3,4,2,0,0,26.5,299.5,236.75,62.75,18.5,0.75,0.5,2.25,23.25,0.0
401110847,11,Ole Miss,41,717.92,-38,-28.5,1,1,1,606,447,159,8.4,7.3,32,1,0,4,0,0,22.25,405.75,258.5,147.25,19.5,0.75,0.0,4.0,21.0,0.0
401112240,3,Nebraska,44,729.47,-36,-14.0,1,1,1,525,238,287,9.0,7.2,22,1,0,6,18,0,33.0,372.5,138.5,234.0,17.0,3.0,1.0,3.5,38.5,0.0
401119279,7,Ohio,36,337.17,3,-5.0,1,0,0,438,178,260,7.9,5.2,24,0,0,2,157,0,21.75,342.75,136.75,206.0,18.75,2.0,0.0,1.0,55.5,0.0
401110811,5,Vanderbilt,24,605.06,-6,-7.0,1,1,0,373,184,189,6.8,7.1,16,0,0,3,20,0,22.666666666666668,363.3333333333333,110.66666666666667,252.66666666666666,19.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,18.333333333333332,0.0
401114224,2,Utah,35,620.35,-18,-22.5,1,1,0,407,193,214,11.3,5.2,19,0,0,4,37,0,30.0,368.0,262.0,106.0,21.0,0.0,4.0,1.0,0.0,0.0
401119284,8,Miami (OH),27,359.14,-3,2.5,1,1,1,344,71,273,9.8,2.0,14,0,0,4,133,0,17.0,241.75,96.0,145.75,14.75,1.75,0.5,4.5,47.75,0.0
401119302,12,Toledo,28,451.43,3,-2.0,1,0,0,508,208,300,7.9,5.5,24,2,0,0,42,0,23.25,422.0,231.25,190.75,22.5,2.25,0.0,1.25,91.0,0.0
401112229,1,Minnesota,28,621.36,-7,-14.5,1,1,0,308,132,176,9.8,3.1,17,1,2,1,0,0,,,,,,,,,,
401112231,3,Minnesota,35,621.36,-3,-16.5,1,1,0,382,93,289,9.3,1.9,22,2,0,1,11,0,33.0,344.0,139.0,205.0,20.5,2.0,1.0,2.5,37.5,0.0
401121960,10,Appalachian State,21,412.32,3,-13.5,1,0,0,414,152,262,5.2,5.1,23,0,0,0,0,0,38.75,447.5,248.75,198.75,22.25,0.75,0.5,3.75,53.25,0.0
401121965,11,Troy,49,388.67,-21,2.5,1,1,1,603,273,330,7.9,8.5,27,2,0,9,0,0,28.75,415.0,123.0,292.0,23.25,1.75,0.25,3.0,77.25,0.0
401121974,13,Arkansas State,38,447.87,-5,-1.5,1,1,1,445,91,354,14.8,2.8,21,1,1,6,148,1,33.5,431.75,163.5,268.25,21.0,2.0,0.25,2.5,71.0,0.0
401110725,1,LSU,55,906.17,-52,-27.0,1,1,1,472,122,350,9.0,3.7,22,0,0,2,0,0,,,,,,,,,,
401121948,6,South Alabama,17,381.38,3,9.5,1,0,1,247,53,194,12.9,2.2,4,1,0,2,32,0,15.75,338.25,221.0,117.25,20.0,1.75,0.0,2.5,28.25,0.0
401112233,7,Minnesota,34,621.36,-27,-7.5,1,1,1,450,322,128,9.8,6.6,21,0,0,8,32,0,37.75,434.25,165.75,268.5,22.75,1.75,0.0,3.0,27.0,0.0
401112239,2,Colorado,34,614.27,-3,4.5,1,1,1,464,89,375,9.1,2.4,22,2,0,6,54,0,52.0,475.0,243.0,232.0,23.0,0.0,1.0,2.0,32.0,0.0
401112148,4,Illinois,38,661.73,4,13.0,1,0,1,299,221,78,3.3,5.8,14,1,0,4,158,0,34.666666666666664,407.3333333333333,168.0,239.33333333333334,22.333333333333332,1.6666666666666667,0.0,6.0,57.666666666666664,0.0
401112210,13,Maryland,7,703.94,47,6.5,1,0,0,206,149,57,2.7,4.8,9,4,0,1,77,0,14.75,241.5,111.0,130.5,15.75,1.75,0.25,0.75,124.75,0.25
401112243,10,Purdue,31,607.4,-4,4.0,1,1,1,449,145,304,7.4,4.0,24,2,0,1,80,0,18.25,320.5,69.0,251.5,16.5,1.5,0.25,2.25,44.25,0.0
401112207,9,Minnesota,52,621.36,-42,-14.5,1,1,1,498,321,177,8.0,5.9,30,1,1,4,33,0,38.5,467.0,236.0,231.0,22.75,0.5,0.25,4.75,17.5,0.0
401112221,14,Michigan State,19,688.74,-3,-21.5,1,1,0,430,88,342,8.1,2.4,23,2,0,4,39,0,19.5,351.5,142.0,209.5,21.5,2.75,0.0,3.25,29.75,0.0
401112205,6,Rutgers,7,587.28,41,14.0,1,0,0,314,151,163,6.5,3.2,11,2,0,4,175,0,16.0,302.75,101.5,201.25,13.25,2.25,0.0,1.0,47.25,0.0
401112209,11,Ohio State,73,973.56,-59,-42.5,1,1,1,705,383,322,8.5,6.8,39,1,0,7,80,0,43.0,505.0,308.5,196.5,24.75,0.5,0.0,3.75,11.5,0.0
401112203,3,Temple,20,489.03,-3,5.0,1,1,1,427,150,277,7.5,3.8,21,3,0,4,44,0,,,,,,,,,,
401112206,7,Purdue,40,607.4,-26,4.0,1,1,1,547,127,420,10.2,3.4,24,1,1,4,11,0,23.25,315.5,39.5,276.0,17.75,1.5,0.0,4.5,45.25,0.0
401112235,11,Minnesota,31,621.36,-5,6.5,1,1,1,460,121,339,17.0,3.0,20,1,0,2,13,0,42.0,469.5,293.25,176.25,25.0,0.75,0.5,4.75,25.75,0.0
401112218,9,Michigan State,7,688.74,21,5.5,1,0,0,265,83,182,4.2,2.7,18,4,0,4,55,0,20.25,303.25,87.0,216.25,16.75,1.5,0.0,2.75,22.75,0.0
401112256,13,Ohio State,28,973.56,-11,-20.0,1,1,0,417,229,188,8.5,3.8,27,3,0,5,0,0,54.75,552.5,285.75,266.75,29.0,0.75,0.0,3.75,28.25,0.0
401112204,5,Maryland,0,703.94,59,6.5,1,0,0,128,60,68,2.8,1.8,10,3,0,0,54,0,40.0,495.0,257.5,237.5,24.0,1.0,0.0,3.0,22.5,0.0
401112195,7,Iowa,12,637.65,5,3.5,1,0,0,356,70,286,6.7,2.3,21,2,0,3,42,0,24.75,414.0,164.5,249.5,22.25,1.0,0.0,2.5,23.0,0.0
401112237,14,Minnesota,17,621.36,21,3.0,1,0,0,372,76,296,8.0,2.5,22,2,0,0,38,0,35.0,453.0,179.25,273.75,24.0,1.0,0.25,2.75,37.5,0.0
401117856,1,South Florida,0,559.66,49,10.5,1,0,0,157,26,131,4.0,1.1,9,3,0,3,68,0,,,,,,,,,,
401112254,9,Ohio State,38,973.56,-31,-14.5,1,1,1,431,264,167,7.6,5.3,24,0,0,5,0,0,52.5,547.5,299.25,248.25,26.25,0.75,0.0,5.0,11.5,0.0
401112151,8,Illinois,24,661.73,-1,30.0,1,1,1,315,141,174,8.3,4.0,17,1,0,4,0,0,27.75,316.75,135.75,181.0,17.25,1.5,1.0,1.75,63.5,0.0
401112244,12,Nebraska,21,729.47,16,14.0,1,0,0,493,273,220,9.6,7.4,23,1,0,0,26,0,19.5,376.75,158.0,218.75,18.75,0.75,0.0,2.25,49.75,0.0
401117493,1,San José State,35,433.33,-17,-17.5,1,1,0,382,158,224,7.2,4.8,22,1,0,8,60,0,,,,,,,,,,
401114229,2,Washington State,59,556.27,-42,-42.0,1,1,0,594,113,481,11.5,7.5,25,1,0,1,19,0,58.0,618.0,111.0,507.0,28.0,0.0,0.0,3.0,0.0,0.0
401117519,6,San José State,32,433.33,-11,-7.0,1,1,1,464,52,412,10.6,1.5,19,1,0,0,10,0,26.5,402.75,118.0,284.75,23.0,0.75,0.0,2.0,48.0,0.0
401117536,10,Nevada,21,461.96,-11,-3.5,1,1,1,356,59,297,7.6,2.0,20,0,0,2,27,0,14.25,351.25,120.25,231.0,18.25,2.5,0.5,2.5,76.25,0.0
401114350,5,Liberty,17,153.48,-7,-7.5,1,1,0,466,160,306,8.5,5.2,19,1,0,2,45,0,27.75,392.75,117.5,275.25,20.25,1.5,0.5,3.75,48.5,0.0
401117526,8,Wyoming,23,397.9,-13,-17.5,1,1,0,345,259,86,5.7,4.7,21,0,0,2,0,0,29.75,353.5,216.0,137.5,15.25,1.0,0.25,5.25,27.25,0.0
401117545,12,Boise State,42,561.42,-33,-26.0,1,1,1,509,215,294,10.1,5.8,23,2,1,4,53,0,39.0,398.75,172.0,226.75,22.5,1.5,0.25,2.0,64.0,0.0
401114336,3,Notre Dame,66,843.29,-52,-35.0,1,1,1,591,157,434,16.1,4.1,25,0,1,0,64,0,35.0,423.0,230.0,193.0,18.0,1.0,0.0,8.0,16.0,0.0
401117535,10,San José State,42,433.33,10,16.5,1,0,1,497,59,438,8.4,2.6,27,0,0,3,83,0,30.25,389.5,52.25,337.25,17.25,1.0,0.0,4.0,34.25,0.0
401117215,8,BYU,28,560.78,-3,7.0,1,1,1,342,121,221,8.5,3.5,16,0,0,4,48,0,23.25,420.0,132.25,287.75,21.5,1.25,0.0,1.0,44.0,0.0
401112431,1,Florida State,31,878.07,5,-6.5,1,0,0,426,99,327,9.6,3.5,19,2,0,6,17,0,,,,,,,,,,
401117517,6,UNLV,13,462.72,25,24.0,1,0,0,331,69,262,4.8,2.2,22,1,0,1,12,0,26.0,376.0,201.5,174.5,19.25,2.0,0.0,2.5,50.25,0.0
401117554,14,Colorado State,24,518.83,7,13.5,1,0,1,379,90,289,7.2,4.5,20,2,0,2,65,0,26.5,394.75,109.75,285.0,21.25,1.0,0.5,3.5,64.5,0.25
401117549,13,Utah State,21,424.16,35,4.0,1,0,0,428,121,307,6.5,3.6,20,2,0,1,43,0,21.0,399.0,95.75,303.25,20.25,1.75,0.0,1.25,55.5,0.0
401114153,1,Arizona State,30,686.44,-23,-24.5,1,1,0,455,171,284,11.8,3.7,18,1,0,4.5,0,0,,,,,,,,,,
401119283,8,Ohio,45,337.17,-7,-8.0,1,1,0,571,229,342,12.2,5.0,31,0,0,2,25,0,28.25,399.25,172.5,226.75,21.75,2.0,0.0,1.25,94.75,0.0
401110787,3,Auburn,55,843.93,-39,-35.5,1,1,1,633,467,166,9.8,7.5,32,0,0,5,10,0,25.5,381.0,189.0,192.0,20.5,2.0,0.0,1.5,18.0,0.0
401119277,7,Akron,3,312.81,23,14.0,1,0,0,288,86,202,7.0,2.7,19,1,0,2,120,0,20.0,341.75,46.5,295.25,16.0,2.25,0.0,0.0,68.5,0.0
401112269,6,Wisconsin,48,675.8,-48,-35.0,1,1,1,520,348,172,8.6,6.3,29,1,0,18,28,0,42.25,441.0,230.5,210.5,24.25,1.0,1.25,4.75,25.75,0.0
401119297,11,Toledo,35,451.43,-2,-4.0,1,1,0,483,289,194,7.8,5.6,30,2,0,2,96,0,22.25,420.0,227.75,192.25,21.5,2.25,0.0,2.0,83.5,0.0
401119313,14,Eastern Michigan,26,317.49,8,-3.5,1,0,0,509,123,386,10.4,3.7,23,2,0,2,25,0,33.75,397.5,159.5,238.0,19.25,0.75,0.0,1.0,21.25,0.0
401114154,2,Arizona State,19,686.44,-12,-35.0,1,1,0,395,91,304,11.3,2.3,15,1,0,3,0,0,30.0,455.0,171.0,284.0,18.0,1.0,0.0,4.5,0.0,0.0
401117510,4,Fresno State,34,482.79,-14,-24.5,1,1,0,471,145,326,7.8,3.7,30,2,0,3,37,0,29.0,403.5,131.5,272.0,21.5,2.5,0.0,3.0,51.5,0.0
401114155,4,Arizona State,31,686.44,3,-8.0,1,0,0,453,108,345,8.8,3.9,21,1,0,0,56,0,19.666666666666668,355.3333333333333,112.66666666666667,242.66666666666666,15.666666666666666,0.6666666666666666,0.0,3.1666666666666665,6.666666666666667,0.0
401114187,8,Washington State,41,556.27,-31,-13.5,1,1,1,497,128,369,7.0,6.4,22,1,0,4,21,0,35.25,505.0,73.0,432.0,25.0,2.25,0.0,4.0,64.25,0.0
401114192,14,Utah,45,620.35,-30,-27.5,1,1,1,372,207,165,9.7,5.0,17,0,0,5,22,0,38.0,481.25,211.0,270.25,22.0,1.0,0.5,3.5,4.25,0.0
401114189,10,UCLA,31,741.4,-17,-6.5,1,1,1,426,200,226,8.1,4.3,24,1,0,4,0,0,31.0,446.25,238.25,208.0,24.75,1.25,0.0,3.25,30.25,0.0
401114186,7,Oregon,45,817.7,-42,-23.0,1,1,1,527,252,275,7.9,7.0,25,0,0,4,39,0,37.5,476.75,179.75,297.0,25.0,1.0,0.25,7.75,36.75,0.0
401114157,7,Arizona State,38,686.44,-4,2.5,1,1,1,532,169,363,10.1,5.3,25,0,0,0,44,0,21.0,357.25,116.5,240.75,17.25,0.75,0.0,2.75,33.75,0.0
401114232,14,Washington,31,801.33,-18,-7.0,1,1,1,342,98,244,11.1,3.4,16,1,0,5,61,0,23.0,360.25,113.75,246.5,19.5,1.5,0.0,2.25,28.75,0.0
401114180,11,California,33,611.58,-13,8.5,1,1,1,426,196,230,9.6,5.4,19,1,0,2,20,0,10.25,216.5,75.25,141.25,12.75,1.0,0.0,3.5,38.75,0.0
401114226,5,Utah,38,620.35,-25,-5.5,1,1,1,526,192,334,11.1,4.7,29,0,0,2,0,0,29.75,443.75,231.25,212.5,22.25,0.5,1.0,2.5,14.5,0.0
401114197,9,Oregon,37,817.7,-2,-14.5,1,1,0,528,306,222,7.4,6.5,25,0,1,2,87,0,29.5,421.25,164.25,257.0,23.25,0.75,0.0,5.75,38.5,0.0
401114230,3,Houston,24,597.62,7,9.0,1,0,1,367,239,128,5.3,6.1,22,2,0,2,15,0,34.0,394.0,238.5,155.5,22.0,1.0,0.0,1.5,30.5,0.0
401114160,11,Arizona State,26,686.44,5,4.0,1,0,0,339,47,292,6.6,2.2,18,3,0,1,192,0,24.25,354.0,146.75,207.25,17.5,1.0,0.0,3.25,51.25,0.0
401114219,3,BYU,30,560.78,-3,4.5,1,1,1,430,131,299,8.8,3.3,21,0,0,2,17,0,20.5,319.5,99.5,220.0,16.0,1.5,0.0,0.5,16.0,0.0
401114188,9,Colorado,31,614.27,4,10.5,1,0,1,520,196,324,7.5,5.8,25,0,0,2,33,0,19.25,397.5,161.0,236.5,21.5,2.0,0.0,0.75,65.5,0.0
401114221,5,Washington,28,801.33,-14,-11.0,1,1,1,373,193,180,6.9,5.5,16,1,0,1,49,0,40.75,461.25,190.75,270.5,24.75,1.0,0.25,2.5,35.5,0.0
401114181,12,California,17,611.58,24,4.0,1,0,0,263,135,128,4.0,4.7,21,2,0,3,40,0,14.25,261.75,98.0,163.75,14.25,1.0,0.0,3.5,26.5,0.0
401114222,7,Notre Dame,30,843.29,-3,-10.5,1,1,0,473,308,165,5.2,6.4,25,0,0,8,48,0,42.5,451.75,148.25,303.5,21.25,0.75,0.5,2.5,22.25,0.0
401114162,13,Arizona State,31,686.44,-3,13.5,1,1,1,535,127,408,12.4,3.1,22,0,0,2,0,0,23.75,316.5,87.0,229.5,15.75,2.0,0.25,2.75,101.75,0.0
401114196,8,Washington,31,801.33,4,3.0,1,0,0,414,125,289,9.6,3.7,20,0,0,0,42,0,34.25,398.5,168.75,229.75,19.0,1.25,0.75,3.0,12.75,0.0
401114195,4,Stanford,6,787.59,15,12.5,1,0,0,234,114,120,4.0,3.5,13,1,0,8,64,0,21.333333333333332,349.6666666666667,115.33333333333333,234.33333333333334,21.666666666666668,1.3333333333333333,0.6666666666666666,2.3333333333333335,66.66666666666667,0.0
401110722,1,Auburn,27,843.93,-6,-3.5,1,1,1,383,206,177,5.5,4.8,21,2,0,3,20,0,,,,,,,,,,
401114198,10,USC,24,915.56,32,3.5,1,0,0,355,91,264,4.6,3.6,30,4,0,2,87,0,29.25,441.75,174.0,267.75,22.25,1.25,0.0,3.0,48.75,0.0
401114223,1,BYU,12,560.78,18,5.5,1,0,0,300,92,208,6.3,4.2,14,3,0,0,32,0,,,,,,,,,,
401114204,7,Oregon State,7,595.5,45,14.5,1,0,0,217,48,169,4.0,2.2,16,1,0,0,94,0,37.25,482.5,212.0,270.5,24.75,0.25,0.0,5.0,49.5,0.0
401114227,10,Washington,28,801.33,5,3.0,1,0,0,369,53,316,6.1,2.4,21,3,0,4,38,0,30.75,382.75,153.25,229.5,17.25,0.75,0.5,2.5,23.25,0.0
401114220,4,USC,30,915.56,-7,3.5,1,1,1,381,13,368,11.5,0.6,16,2,0,4,135,0,34.333333333333336,463.6666666666667,153.66666666666666,310.0,23.333333333333332,2.6666666666666665,0.6666666666666666,3.0,120.0,0.3333333333333333
401132973,15,Oregon,37,817.7,-22,6.5,1,1,1,432,239,193,7.4,5.8,19,0,0,6,37,0,35.5,424.75,155.5,269.25,23.5,1.25,0.75,3.0,80.5,0.5
401114173,13,Arizona,7,570.07,28,23.5,1,0,0,196,61,135,5.0,2.4,11,0,0,1,70,0,22.25,411.5,154.0,257.5,25.25,1.25,0.0,2.5,86.25,0.0
401114235,4,BYU,19,560.78,26,6.5,1,0,0,356,79,277,6.6,2.9,21,3,0,0,48,0,23.666666666666668,356.3333333333333,110.0,246.33333333333334,17.666666666666668,1.0,0.0,1.0,16.333333333333332,0.0
401114191,13,Colorado,20,614.27,-6,14.0,1,1,1,430,207,223,8.0,5.0,23,0,0,5,18,0,17.75,370.25,158.75,211.5,21.5,1.25,0.0,1.75,19.75,0.0
401114205,11,Oregon State,7,595.5,12,10.5,1,0,0,119,31,88,3.1,1.4,6,1,1,0,43,0,33.0,379.75,140.75,239.0,21.25,0.25,0.0,7.0,38.25,0.0
401114209,6,Stanford,23,787.59,-10,12.5,1,1,1,482,189,293,9.5,4.4,24,0,0,4,35,0,21.0,317.75,107.0,210.75,18.75,0.75,0.5,3.25,92.5,0.0
401114168,7,Arizona,27,570.07,24,6.0,1,0,0,360,151,209,6.3,3.9,18,4,0,2,21,0,37.0,539.25,231.75,307.5,23.25,1.0,0.0,1.25,36.75,0.0
401114353,11,BYU,31,560.78,-7,-17.0,1,1,0,471,165,306,9.0,4.6,23,2,0,1,0,0,28.5,468.75,165.25,303.5,22.75,1.25,0.0,2.0,39.75,0.0
401112266,9,Rutgers,44,587.28,-10,7.5,1,1,1,463,271,192,9.1,4.9,25,0,0,6,24,0,3.5,182.5,103.0,79.5,10.75,1.75,0.0,1.25,99.25,0.0
401114347,2,Louisiana,35,406.49,-21,-14.0,1,1,1,593,407,186,7.4,8.8,26,2,0,6,0,0,28.0,430.0,163.0,267.0,27.0,4.0,0.0,2.0,125.0,0.0
401112520,13,Virginia,55,580.28,-28,-16.5,1,1,1,499,227,272,8.0,5.2,25,0,0,3,130,0,35.0,387.0,130.25,256.75,22.0,1.0,0.5,2.0,110.25,0.25
401114352,10,UMass,21,358.88,42,24.0,1,0,0,240,106,134,5.0,2.9,10,0,0,0,94,0,23.25,333.5,146.0,187.5,18.0,2.25,0.5,1.25,123.5,0.0
401114342,6,New Mexico State,13,269.79,7,4.0,1,0,0,396,131,265,8.5,3.9,24,3,0,8,62,0,22.25,348.75,97.5,251.25,19.25,2.75,0.0,0.25,27.75,0.0
401114225,3,Utah,31,620.35,-31,-37.5,1,1,0,543,223,320,12.3,6.2,22,1,0,4,6,0,32.5,387.5,227.5,160.0,20.0,0.0,2.0,2.5,18.5,0.0
401114328,6,Army,33,265.19,9,2.0,1,0,0,363,193,170,7.1,4.4,21,1,1,2,59,0,29.5,342.0,293.5,48.5,21.0,2.0,0.0,2.25,15.25,0.0
401117888,8,Memphis,47,551.97,-30,-2.0,1,1,1,470,112,358,11.9,3.3,19,0,0,2,125,0,39.25,464.5,208.0,256.5,20.75,2.25,1.25,2.5,83.75,0.25
401117905,12,Temple,29,489.03,-8,6.5,1,1,1,402,105,297,6.8,4.0,22,1,0,3,54,0,22.25,328.75,115.0,213.75,17.5,1.5,0.25,5.5,69.5,0.0
401117890,9,Navy,41,335.4,-3,-4.5,1,1,0,453,385,68,7.6,6.9,21,1,1,8,0,0,34.25,407.25,331.75,75.5,19.5,2.25,0.5,6.25,33.5,0.0
401110774,2,Auburn,24,843.93,-18,-16.5,1,1,1,379,172,207,5.6,3.8,20,2,0,0,16,0,27.0,383.0,206.0,177.0,21.0,2.0,0.0,3.0,20.0,0.0
401117917,14,SMU,37,565.15,-17,-3.0,1,1,1,377,197,180,6.7,5.2,18,1,0,5,34,0,42.25,479.5,148.5,331.0,24.25,0.75,0.25,4.0,109.5,0.25
401112213,2,Michigan State,51,688.74,-34,-14.5,1,1,1,582,251,331,10.0,7.4,31,2,0,3,48,0,28.0,303.0,108.0,195.0,18.0,0.0,0.0,6.0,51.0,0.0
401119300,12,Ohio,34,337.17,3,-1.5,1,0,0,441,216,225,7.8,6.2,24,1,0,0,120,0,34.0,457.5,241.0,216.5,25.25,0.75,0.0,2.5,45.5,0.0
401119311,14,Northern Illinois,17,397.98,-3,10.0,1,1,1,250,157,93,7.8,3.3,9,2,0,2,0,0,30.25,369.0,212.25,156.75,21.75,1.25,0.25,2.0,0.0,0.0
401119275,6,Toledo,31,451.43,-7,-1.5,1,1,1,475,275,200,9.1,5.2,26,2,0,5,66,0,34.5,470.0,262.25,207.75,21.25,1.25,0.0,2.5,29.0,0.0
401112462,4,Syracuse,52,574.82,-19,-3.5,1,1,1,545,258,287,8.2,5.5,25,2,0,3,79,0,16.666666666666668,318.3333333333333,92.33333333333333,226.0,15.0,2.0,0.0,3.0,44.0,0.0
401119286,8,Eastern Michigan,34,317.49,-7,9.5,1,1,1,547,140,407,9.9,3.7,27,0,0,0,21,0,26.75,377.5,102.5,275.0,21.75,2.0,0.5,4.5,29.0,0.0
401112214,3,Michigan State,7,688.74,3,-15.5,1,0,0,404,113,291,7.5,3.2,23,1,0,8,19,0,39.5,442.5,179.5,263.0,24.5,1.0,0.0,4.5,49.5,0.0
401114161,12,Oregon State,35,595.5,-1,1.0,1,1,1,393,105,288,8.2,2.7,26,1,0,4,114,0,22.75,297.5,107.75,189.75,17.75,0.5,0.25,5.5,49.0,0.0
401114156,5,California,17,611.58,7,-4.0,1,0,0,245,105,140,5.4,2.8,13,1,0,2,69,0,23.666666666666668,338.0,133.66666666666666,204.33333333333334,20.333333333333332,0.3333333333333333,0.0,3.6666666666666665,30.666666666666668,0.0
401114158,8,Utah,21,620.35,-18,-15.0,1,1,1,342,151,191,8.0,3.5,20,4,0,3,0,0,36.0,507.25,229.5,277.75,25.5,0.75,0.25,2.25,12.0,0.0
401114159,9,UCLA,42,741.4,-10,3.0,1,1,1,393,217,176,7.7,3.8,27,3,0,2,71,0,37.25,512.25,221.5,290.75,25.0,0.75,0.5,3.25,44.5,0.25
401112161,5,Michigan State,40,688.74,-9,-14.0,1,1,0,442,142,300,8.3,4.2,23,0,0,1,42,0,29.25,406.5,145.25,261.25,22.75,1.0,0.0,4.75,37.25,0.0
401112157,1,Ball State,24,327.92,10,18.0,1,0,1,398,100,298,7.3,2.5,26,1,0,0,35,0,,,,,,,,,,
401112164,9,Nebraska,31,729.47,7,-2.5,1,0,0,514,220,294,12.8,4.4,26,2,0,4,40,0,17.25,380.75,203.5,177.25,18.75,1.75,0.0,2.25,32.75,0.0
401112163,8,Maryland,28,703.94,6,6.5,1,0,1,383,173,210,7.8,4.7,21,2,0,1,77,0,19.75,340.25,151.5,188.75,15.25,1.5,0.5,2.5,71.25,0.25
401112166,12,Penn State,34,857.34,-7,-15.0,1,1,0,372,193,179,7.8,4.3,21,1,0,2,60,0,24.75,349.25,142.25,207.0,19.25,1.0,0.0,1.75,63.75,0.0
401112168,14,Purdue,41,607.4,3,7.0,1,0,1,589,181,408,8.2,5.5,28,2,0,5,51,0,21.25,360.25,101.0,259.25,20.75,1.75,0.0,1.0,34.75,0.0
401112234,8,Rutgers,7,587.28,35,29.0,1,0,0,189,141,48,2.5,3.5,16,3,0,0,73,0,5.75,230.25,86.75,143.5,10.25,1.5,0.0,1.25,93.5,0.0
401112199,12,Iowa,23,637.65,-4,-3.0,1,1,1,290,117,173,7.5,3.8,18,0,0,6,25,0,20.0,328.75,95.5,233.25,16.75,1.0,0.0,3.75,27.5,0.0
401112232,5,Purdue,31,607.4,7,-1.0,1,0,0,414,123,291,5.9,3.7,28,2,0,4,50,0,28.666666666666668,421.0,50.0,371.0,19.666666666666668,2.6666666666666665,0.0,4.666666666666667,47.333333333333336,0.0
401112230,2,Fresno State,35,482.79,3,3.0,1,0,0,345,57,288,8.2,2.1,21,2,0,4,29,0,23.0,462.0,206.0,256.0,22.0,3.0,0.0,2.0,74.0,0.0
401112236,13,Northwestern,22,612.62,16,16.0,1,0,0,222,127,95,7.9,2.6,13,0,0,2,124,0,17.5,314.0,184.0,130.0,16.25,2.0,0.0,2.0,17.75,0.0
401112255,12,Rutgers,21,587.28,35,52.0,1,0,1,231,110,121,4.7,2.8,10,3,0,1,76,0,15.25,249.5,167.75,81.75,15.0,1.75,0.0,2.0,44.75,0.0
401112241,5,Nebraska,7,729.47,41,17.0,1,0,0,231,184,47,2.8,4.7,15,3,0,3,51,0,38.0,486.0,215.25,270.75,22.0,2.75,0.5,4.25,28.25,0.0
401112228,14,Michigan,27,853.4,29,9.0,1,0,0,396,91,305,7.1,3.5,21,2,0,1,80,0,41.5,422.0,157.0,265.0,21.5,0.5,0.25,3.5,63.75,0.25
401132983,15,Wisconsin,21,675.8,13,16.5,1,0,1,432,200,232,6.8,5.4,23,0,0,5,28,0,36.0,503.25,298.75,204.5,25.0,2.0,0.25,3.0,73.0,0.25
401112159,3,Indiana,10,603.81,41,17.5,1,0,0,257,42,215,6.0,1.4,15,1,0,2,113,0,43.0,514.5,131.0,383.5,25.5,1.0,0.0,6.0,69.5,0.0
401112248,8,Northwestern,3,612.62,49,27.0,1,0,0,199,157,42,2.0,3.3,14,2,0,2,18,0,16.25,313.5,167.25,146.25,20.5,2.0,0.0,2.5,28.0,0.0
401112220,13,Rutgers,0,587.28,27,21.5,1,0,0,140,83,57,2.9,3.1,7,2,0,2,108,0,20.5,288.5,176.75,111.75,16.0,2.25,0.0,2.25,45.0,0.0
401112216,6,Ohio State,34,973.56,-24,-20.0,1,1,1,529,323,206,8.2,6.6,22,2,0,4,0,0,54.25,552.25,292.75,259.5,30.5,0.5,0.25,7.75,25.75,0.0
401112219,12,Michigan,44,853.4,-34,-13.5,1,1,1,467,83,384,11.6,2.4,25,1,0,3,30,0,36.5,418.5,223.5,195.0,22.5,0.75,0.25,4.5,43.5,0.25
401112217,7,Wisconsin,38,675.8,-38,-8.0,1,1,1,402,222,180,8.6,4.8,22,0,2,4,38,0,42.0,462.25,259.0,203.25,26.0,1.0,1.0,8.25,27.0,0.0
401112215,4,Northwestern,10,612.62,21,7.5,1,0,0,265,139,126,3.4,3.2,17,3,0,2,22,0,18.5,325.5,184.5,141.0,20.5,2.5,0.0,5.0,25.0,0.0
401117866,3,South Florida,55,559.66,-39,-25.0,1,1,1,459,218,241,7.3,5.5,18,0,0,3,35,0,5.0,209.0,59.0,150.0,10.0,2.5,0.0,3.5,55.5,0.0
401117873,5,South Florida,21,559.66,27,7.5,1,0,0,342,54,288,7.2,1.6,22,2,0,0,105,0,21.666666666666668,292.3333333333333,112.0,180.33333333333334,12.666666666666666,1.6666666666666667,0.0,3.3333333333333335,48.666666666666664,0.0
